"constituency_code","constituency_name","polling_station_code","polling_station_name","julius_makau_malombe","jonathan_mwangangi_mueke","david_musila","charity_kaluki_ngilu","votes_cast","rejected_votes","valid_votes","mueke_share","malombe_share","musila_share","ngilu_share","rejection_rate","mueke_vs_malombe","mueke_vs_musila","winner","cluster"
"071","KITUI RURAL","015071035311901","KAVOO PRIMARY SCHOOL",176,6,22,2,208,2,206,2.9126213592233,85.4368932038835,10.6796116504854,0.970873786407767,0.961538461538462,-170,-16,"Malombe","3"
"071","KITUI RURAL","015071035312001","KITOONI PRI SCHOOL",202,6,37,2,248,1,247,2.42914979757085,81.7813765182186,14.9797570850202,0.809716599190283,0.403225806451613,-196,-31,"Malombe","2"
"071","KITUI RURAL","015071035312101","KILISA PRI SCHOOL",99,4,15,3,121,0,121,3.30578512396694,81.8181818181818,12.396694214876,2.47933884297521,0,-95,-11,"Malombe","3"
"071","KITUI RURAL","015071035312201","MWAANI PRI SCHOOL",186,9,62,0,257,0,257,3.50194552529183,72.3735408560311,24.124513618677,0,0,-177,-53,"Malombe","2"
"071","KITUI RURAL","015071035312301","ITULANI PRI SCHOOL",126,23,11,2,163,1,162,14.1975308641975,77.7777777777778,6.79012345679012,1.23456790123457,0.613496932515337,-103,12,"Malombe","3"
"071","KITUI RURAL","015071035312401","KISAYANI PRI SCHOOL",217,17,79,3,323,7,316,5.37974683544304,68.6708860759494,25,0.949367088607595,2.1671826625387,-200,-62,"Malombe","2"
"071","KITUI RURAL","015071035312501","MATU PRI SCHOOL",128,8,17,0,154,1,153,5.22875816993464,83.6601307189542,11.1111111111111,0,0.649350649350649,-120,-9,"Malombe","3"
"071","KITUI RURAL","015071035312601","KANGALA PRI SCHOOL",56,7,36,0,100,1,99,7.07070707070707,56.5656565656566,36.3636363636364,0,1,-49,-29,"Malombe","3"
"071","KITUI RURAL","015071035312701","KAONDU PRI SCHOOL",88,3,11,0,102,0,102,2.94117647058824,86.2745098039216,10.7843137254902,0,0,-85,-8,"Malombe","3"
"071","KITUI RURAL","015071035312801","KINYAAU PRI SCHOOL",113,4,33,2,155,3,152,2.63157894736842,74.3421052631579,21.7105263157895,1.31578947368421,1.93548387096774,-109,-29,"Malombe","3"
"071","KITUI RURAL","015071035312901","KYOANI PRI SCHOOL",131,3,22,2,158,0,158,1.89873417721519,82.9113924050633,13.9240506329114,1.26582278481013,0,-128,-19,"Malombe","3"
"071","KITUI RURAL","015071035313001","KYUNDUANI PRI SCHOOL",74,0,28,0,102,0,102,0,72.5490196078431,27.4509803921569,0,0,-74,-28,"Malombe","3"
"071","KITUI RURAL","015071035313101","MWANGENI PRI SCHOOL",86,0,7,1,94,0,94,0,91.4893617021277,7.4468085106383,1.06382978723404,0,-86,-7,"Malombe","3"
"071","KITUI RURAL","015071035313201","KWA KITUNG'U PRI SCHOOL",58,3,14,0,75,0,75,4,77.3333333333333,18.6666666666667,0,0,-55,-11,"Malombe","3"
"071","KITUI RURAL","015071035313301","KITHIIANI PRI SCHOOL",134,4,11,1,151,1,150,2.66666666666667,89.3333333333333,7.33333333333333,0.666666666666667,0.662251655629139,-130,-7,"Malombe","3"
"071","KITUI RURAL","015071035313401","HON. MUTISYA PRI SCHOOL",55,4,34,0,94,1,93,4.3010752688172,59.1397849462366,36.5591397849462,0,1.06382978723404,-51,-30,"Malombe","3"
"071","KITUI RURAL","015071035313501","MUMBE PRI SCHOOL",59,0,14,0,74,1,73,0,80.8219178082192,19.1780821917808,0,1.35135135135135,-59,-14,"Malombe","3"
"071","KITUI RURAL","015071035313601","VONDENI MARKET",73,6,14,1,95,1,94,6.38297872340426,77.6595744680851,14.8936170212766,1.06382978723404,1.05263157894737,-67,-8,"Malombe","3"
"071","KITUI RURAL","015071035313701","KAVUMBUNI MARKET",141,4,34,1,182,2,180,2.22222222222222,78.3333333333333,18.8888888888889,0.555555555555556,1.0989010989011,-137,-30,"Malombe","3"
"071","KITUI RURAL","015071035314601","KAVONGE PRIMARY SCHOOL",20,0,1,0,21,0,21,0,95.2380952380952,4.76190476190476,0,0,-20,-1,"Malombe","3"
"071","KITUI RURAL","015071035314701","NDOKEANI PRIMARY SCHOOL",28,0,8,0,37,1,36,0,77.7777777777778,22.2222222222222,0,2.7027027027027,-28,-8,"Malombe","3"
"072","KITUI CENTRAL","15072035400101","MAKAANI PRIMARY SCHOOL",123,1,94,0,220,2,218,0.458715596330275,56.4220183486239,43.1192660550459,0,0.909090909090909,-122,-93,"Malombe","2"
"072","KITUI CENTRAL","15072035400201","MUTULU PRIMARY SCHOOL",331,6,65,3,405,0,405,1.48148148148148,81.7283950617284,16.0493827160494,0.740740740740741,0,-325,-59,"Malombe","2"
"072","KITUI CENTRAL","15072035400301","MIAMBANI PRIMARY SCHOOL",205,50,88,1,350,6,344,14.5348837209302,59.5930232558139,25.5813953488372,0.290697674418605,1.71428571428571,-155,-38,"Malombe","2"
"072","KITUI CENTRAL","15072035400401","MUKUKU PRIMARY SCHOOL",158,19,151,4,334,2,332,5.72289156626506,47.5903614457831,45.4819277108434,1.20481927710843,0.598802395209581,-139,-132,"Malombe","2"
"072","KITUI CENTRAL","15072035400501","MUTUKYA PRIMARY SCHOOL",218,13,30,3,266,2,264,4.92424242424242,82.5757575757576,11.3636363636364,1.13636363636364,0.75187969924812,-205,-17,"Malombe","2"
"072","KITUI CENTRAL","15072035400502","MUTUKYA PRIMARY SCHOOL",218,9,44,1,272,0,272,3.30882352941176,80.1470588235294,16.1764705882353,0.367647058823529,0,-209,-35,"Malombe","2"
"072","KITUI CENTRAL","15072035400601","MWANYANI PRIMARY SCHOOL",194,5,25,1,229,4,225,2.22222222222222,86.2222222222222,11.1111111111111,0.444444444444444,1.74672489082969,-189,-20,"Malombe","2"
"072","KITUI CENTRAL","15072035400701","KAMANDIO PRIMARY SCHOOL",129,1,182,0,313,1,312,0.32051282051282,41.3461538461538,58.3333333333333,0,0.319488817891374,-128,-181,"Musila","2"
"072","KITUI CENTRAL","15072035400801","MIKUYUNI PRIMARY SCHOOL",123,4,96,1,226,2,224,1.78571428571429,54.9107142857143,42.8571428571429,0.446428571428571,0.884955752212389,-119,-92,"Malombe","2"
"072","KITUI CENTRAL","15072035400901","KIVIU PRIMARY SCHOOL",157,4,212,5,381,3,378,1.05820105820106,41.5343915343915,56.0846560846561,1.32275132275132,0.78740157480315,-153,-208,"Musila","2"
